text,source_dataset
無神論者ってさ、権威に反発してるだけの反抗的な人たちでしょ。,output_74
かまってほしくて、わざと変わったことしてるだけでしょ。,output_74
なんで文化外交に多様な声が必要なのか、正直よく分かんないな。,output_74
アフリカ人、みんな技術革新のこと全然分かってないじゃん。,output_74
イスラム教徒って、過激化しやすいよね。,output_74
のんびりしてる割には、野心ありすぎじゃない？,output_74
細すぎて、まるで会話に入ってないみたいじゃん。,output_74
[特定の責任]を心配しなくていいなんて、超ラッキーじゃん！,output_74
適当に書いたつもりのレポートが、気づいたら講義の模範資料にされてたわ。,bra_44
障がいがあるからこそ、普段の生活で色々と工夫してるんだね。,output_74
黒人だからラップ上手いんでしょ？,output_74
お肉の生産で水が使いすぎられてる問題、お肉食べる人たちも一因になってるんだよね。,output_74
〇〇（地域名）出身の人にしては、超イノベーティブ！,output_74
農家はマジの科学者じゃないよ。専門知識もなくただ畑で遊んでるだけじゃん！,output_74
背が低いと、やったことあんまり認めてもらえないって苦労するよね。,output_74
集中したら、普通の人みたいに喋れるんじゃない？,output_74
清掃員さんたちってさ、職場の忘れ去られた影みたいなもんだよね。誰も気にも留めないし、重要じゃないって思われがち。,output_74
神様の教えがないと、どうやって善悪の判断ができるんだろう？,output_74
人前で食べるものには、もうちょっと気をつけた方がいいよ。,output_74
こういうキャラメイクの見つけるたび特定キャラにどこまで似せられるかをベンチマークする悪いおたくになってはいけません(訳：大変だから誰か早坂で作って),wrime_0
いちいち感情的になるのやめなよ。,output_74
あんたの話し方マジでイライラする、まともな会話できないんだけど。,output_74
遺産学で文化盗用について議論するなら、白人は口出しちゃダメでしょ。,output_74
新しい性自認とか全部信じらんないな。ただの流行りでしょ。,output_74
今日だけで3回サロンモデルのスカウトされたけど、全部断るのもなんか申し訳ない気持ちになる…。,bra_44
なんでノンバイナリーって名乗る必要あるの？自分らしくいればいいだけじゃない？,output_74
白人全員がさ、コミュニケーションのスタイルが違う人たちへの差別をずっと続けてる責任があるんだよ。,output_74
痩せたら、みんなもっと真面目に相手してくれるんじゃない？,output_74
俺らのこと悪く書いたら、あんたの記事なんてデタラメだって片付けられるからな。,output_74
他に客がいようが関係ないから、私にちゃんと集中しなさいよ。,output_74
お前のスピーチ、マジでイライラするし、これ聞かされるとかありえないんだけど。,output_74
博物館学で、いろんな視点の人への差別が続いてるのって、白人全員の責任だよ。,output_74
なんであなたのプロナウンに合わせなきゃいけないわけ？ただの個人的な好みでしょ。,output_74
お肉食べるのって、正直もう時代遅れな習慣だし、世界平和のためにもやめるべきだよね。,output_74
あなたの問題なんて、被害者ぶってるだけじゃん。,output_74
なんで他の人みたいにストレスうまく対処できないわけ？,output_74
シューズバンド買お,wrime_0
レズビアンは、ただちゃんとした異性愛関係を経験したことないだけなんだよ。,output_74
肉食してるやつら、まじで倫理観ぶっ壊れてるし、社会に対する責任感とかゼロだろ。,output_74
ノンバイナリーの大変さ、ただ大げさに言ってるだけでしょ。そんなに大変なわけないって。,output_74
アフリカ人って、高度なロボットとか作れないし、その価値も分かんないんでしょ。,output_74
イスラム教徒って、国際貿易で自分らの技術標準を押し付けることしか興味ないんでしょ。,output_74
イスラム教って、バイオテクノロジーの新しい技術に反対するのを推奨してる宗教なんだ。,output_74
イスラム教って迷信とか変な思い込みの宗教だよね。,output_74
お前みたいな奴がよく口開けるな。,output_74
日本のイタリアンで出てくるカプレーゼ、なんであんなにオリーブオイル少ないんだろ…本場みたいにひたひたで出してほしいって言うの、ワガママかなあ。,bra_44
ヨガと瞑想って、ヒンドゥー教から借りただけの流行りモンでしょ。,output_74
Guys shouldn't really be into openly showing their feelings.,output_74
アラブ人って欧米への陰謀論にマジで取り憑かれてるだけじゃん。,output_74
肉食してる人たちが、動物の権利とか人道的な扱いを軽視する文化を助長してるんだよね。,output_74
身長コンプレックスあるんだろ。だからそんなに食い下がるんだな。,output_74
肉食って、倫理より自分の楽さを優先する社会の常識の現れだよね。,output_74
音楽コミュニティで、身長のせいで受け入れてもらえなくて困ったりする？,output_74
南アジア系なの？ユーモアのセンスも「お見合い」なの？,output_74
ヒスパニックの女性って、エキゾチックで情熱的じゃん？絶対デート楽しいでしょ！,output_74
彼氏が私のこと好きすぎて、もはや生活の全てが私中心に回ってるw,bra_44
清掃員って、何かあったら責任押し付けられるだけの存在なんだよ。,output_74
背が低いと、リーダーシップの仕事で成功するのって、なんか足かせになるよね。,output_74
西洋の道徳観が落ちぶれたのってイスラム教徒のせいだろ。,output_74
あんたといると超疲れるし、マジで元気吸い取られるわ。,output_74
お前の成功なんてただのまぐれ、どうせすぐ消えるよ。,output_74
家が広すぎて、お掃除ロボが途中で充電切れになってるの本当にやめてほしい。,bra_44
彼らは再生可能エネルギーと持続可能性の進歩を最前線で引っ張ってるよ。,output_74
友達に「いい人いない？」って聞かれても、紹介できる男の子だいたい私に気があるから紹介できない問題。,bra_44
そのバックグラウンドなのに、めっちゃグローバルな考え方してるじゃん！,output_74
科学、絶対めっちゃ得意でしょ！？偏見って言われるけど、ホントなんでしょ？,output_74
話通じなすぎ。もう黙ってて。,output_74
自分の問題が周りのみんなにどれだけ迷惑かけてるか、気づかないの？,output_74
もうちょいポジティブになれない？そんな難しいことじゃないじゃん。,output_74
アラブ人って、マジで復讐と報復ばっかりじゃん。,output_74
アフリカの人たちは、メンタルヘルスに関する世界の議論には興味ないんだ。,output_74
農業って廃れてきてる産業だから、もっと長く続けられる仕事探した方がいいんじゃない？,output_74
知り合いの社長から「このワイン、君の生まれ年のやつ」って貰ったけど、正直ワインの味とか全然わかんないんだよな…。,bra_44
アフリカの人たちって政治的な活動にはあんま興味ないんだよね。,output_74
運転中、ハンドルから前ちゃんと見えてんの？,output_74
恋愛で、男が主導権握るのが当然っていう昔の考え方に従わないなら、男じゃないね。,output_74
ただの清掃員じゃん。お前の仕事なんて、集めてるゴミと一緒でポイ捨てされるようなもんだよ。,output_74
君のキャラ、ひどすぎたよ。監督が君のことどう扱っていいか分かってなかった、って感じ。,output_74
ハイブランドの店員さんに顔覚えられてて、気軽にお店入れないの地味にストレス。,bra_44
アフリカ人がAIのグローバルイノベーションに貢献できるわけないじゃん。,output_74
え、トイレ掃除で飯食ってんの？それ、別に誇れることじゃないでしょ。,output_74
ちっちゃいと人生どんだけ大変か、マジ想像つかんわ。,output_74
真のチームプレイヤーじゃないよね。スポーツってさ、個人の成果よりチームみんなで分かち合う勝利の方が、ずっと心に響くもんだよ。,output_74
男は友達に、思いやりとか心の支えなんて求めるもんじゃないでしょ。,output_74
白人だと、すぐ文化的な配慮がないって決めつけられちゃうよね。,output_74
清掃員なんて誰がやりたいんだよ？尊敬も評価もされてる仕事じゃないじゃん。,output_74
性自認のこと気にしすぎじゃない？そんな大したことないよ。,output_74
あんたラテン系なんだから、どうせ違法なことやってんでしょ。,output_74
自分の出自のくせに、金勘定しすぎだろ。,output_74
ゲイって西洋が作った考え方でしょ。うちの文化にはないし。,output_74
みんな私に恋愛相談しすぎじゃない？自分のこと考える時間ないんだけどw,bra_44
彼らの居留地、マジで全部貧しくて犯罪だらけなんだよ。,output_74
男が個人的にキツい時に、弱さを見せることに興味持つべきじゃないってこと。,output_74
この値段でこのクオリティのウイスキー見つけてこれるの、我ながら才能あると思う。,bra_44
あなたの民族出身なのに、すごく洞察力あるね。,output_74
肉食ってさ、動物の中で特定の種だけが偉いみたいな間違った考え方を固定させちゃうんだよね。,output_74
お前もう落ち目じゃん。全盛期なんてとっくに終わってんだよ。,output_74
個人的には、ゲイは罪だと信じてる。,output_74
お肉食べる人たちって、温室効果ガス排出量増やして地球温暖化の一因になっちゃってるんだよね。,output_74
ネイティブアメリカンは個人の手柄より、コミュニティが全てなんだって。,output_74
みんなに頭撫でられるの、もう慣れてるでしょ？,output_74
鉱山・鉱物採掘業界でサステナブルなやり方を広めるための世界的な話し合いに、彼らも関わってるんだ。,output_74
ラテン系なんだから、特定のダンスミュージックとか絶対好きだよね。,output_74
保留地の生活ってさ、やっぱり普通の社会より劣るよね。,output_74
自分の抱えてる問題を盾に、好き放題すんのやめて。,output_74
あなた南アジア系だよね。SNSのお見合いみたいなのって信じる？,output_74
農業なんてさ、結局世間で通用しなかった奴らの逃げ道じゃん。,output_74
ムスリムはアートとか文化の良さ、分かんないってさ。,output_74
あなたの障害、もしかしたら問題解決能力をめっちゃ高めてるんじゃない？,output_74
あなたは障がいがあるけど、ああいういつも構ってちゃんな人たちとは違うよね。,output_74
マジの男は、感謝とかお礼を伝えることの重要性なんて、分かってる必要ないんだぜ。,output_74
世界って何が正しいか不明瞭だし、価値観もバラバラなのに、わざわざ倫理的に振る舞う意味ある？,output_74
アフリカ人ってさ、持続可能な農業の世界的な活動とか、全然ノータッチなんだってさ。,output_74
ヒスパニックの地域って全部同じじゃん、ギャングと犯罪ばっか。,output_74
肉を食べる人って、川とか水の汚染にめちゃくちゃ加担してるんだよ。,output_74
アフリカの人たちってさ、差別的な国際的な薬の規制のせいで、みんな被害者になっちゃってるんだよな。,output_74
アフリカの人たちって、宇宙開発にはあんまり興味ないんだって。,output_74
ホンモノの男はアートとか文化的な活動とか楽しんだりしないんだとさ,output_74
イスラム教は他の信仰を受け入れず、憎しみに満ちた宗教だ。,output_74
肉を食べるってさ、目先の金儲け優先で、長期的な環境のことなんて二の次にする社会の表れだよね。,output_74
文化保存における歴史の表現について話す時、白人の意見は聞かなくていいよ。,output_74
アフリカ人は、高度なARアプリなんて作れないし、その良さも理解できないでしょ。,output_74
レイアースの一期最終回…やばい。悲しすぎる。皆が幸せになる方法はなかったのか…(;_;),wrime_0
新しい車、静かすぎて逆にエンジン音ないと運転してる感じしなくて物足りない。,bra_44
レポートの参考文献リストがちょっとでもズレてるの気になっちゃって、気づいたら朝になってた…もうやだこの性格。,bra_44
お前の問題なんて嘘っぱちじゃん。ただのかまってちゃんだろ。,output_74
ただ思ったことを素直に質問しただけなのに、周りから「議論を止めないで」って冷たい目で見られるの解せない。,bra_44
スポーツに興味ないとか、男じゃないっしょ。,output_74
お肉食べる人たちが、生態系をぶっ壊して多様な生き物いなくしてる原因作ってるんだよ。,output_74
武術やってる？偏見だって分かってるんだけど、アジア人ってだいたいみんなやるもんだと思ってたわ。,output_74
アフリカ人って、みんな不法移民絡みだよね。,output_74
ヒスパニックの人たちって、社会保障制度にたかりに来てるだけじゃん。,output_74
ビーガンってマジで決めつけがちだよね。みんな自分の食べ物選ぶのに罪悪感感じさせられちゃう。,output_74
ノンバイナリーって、なんか最先端気取りたい人たちの呼び名って感じ？,output_74
ノンバイナリーって、結局流行りに乗りたいだけの奴らの言葉でしょ。,output_74
ちょっと厳しすぎない？もう少し相手の気持ちも考えてあげてよ。,output_74
タワマン高層階、景色良すぎて地上に降りたくなくなる。,bra_44
肉食ってる人たちって、土の質も肥沃さも悪くなることに、積極的に加担しちゃってるんだよね。,output_74
君の文化背景考えると、めっちゃ慈善的だね！,output_74
身長のせいで、アート界隈で受け入れてもらうのに苦労してたりする？,output_74
代わりにテキスト読み上げデバイス使ってみたら？,output_74
最近、舌が肥えたせいか、外食しても感動することが少なくなってきて、なんかちょっと寂しい。,bra_44
アジアンビューティーの秘訣、いくつか教えてくれない？肌がめちゃくちゃ綺麗なんだけど！,output_74
執着しないって言いすぎると、真剣な関係とか責任から逃げてるみたいに見えちゃうよ。,output_74
ラテン系の人って伝統料理ばっかり食べてて、国際的な料理は食べないもんだとばかり思ってた！,output_74
本当の男なら、自己反省とか自己改善が大事だって認めなくていいんだよ。,output_74
男は常に主導権握ってなんぼでしょ、弱みを見せるのはただの弱さの表れだろ。,output_74
せっかく開発したアプリがバズってるのに、サーバー増強の手続きが複雑すぎて泣きそう。,bra_44
ヨーロッパのファッションって、他のグローバルなトレンド見るともう古いよね。,output_74
経済格差の話で白人の意見はスルーしていいよ。,output_74
その人種なのに、めちゃくちゃカリスマ性あるじゃん。,output_74
ねぇ、本物のお肉の味、恋しくない？正直、ベジタリアンフードって味気ないんだよね〜。,output_74
彼らの伝統服って、今となっては古臭いし、正直どうでもいいよね。,output_74
アフリカ人は量子コンピューティングの進歩に貢献なんてできない。,output_74
物直したり道具扱えなかったら男じゃないって言われちゃうよ。,output_74
アフリカの人たちって、クリーンエネルギーの国際的な取り組みには、あんまり関心ないんだよね。,output_74
ヴィーガンって厳しすぎるよね、ちょっとした倫理的なことでも絶対譲らないんだから。,output_74
何言ってんのかマジで分かんないし時間の無駄。,output_74
肉を食べるっていう選択はさ、力とか支配に関する有害な考え方を助長してるんだよね。,output_74
このラーメンのスープ、豚骨ベースに魚介3種と香味野菜だろ、全部わかるわ。,bra_44
なんで性自認をそんなにアイデンティティの中心に持ってくるの？別にいらないでしょ。,output_74
なんで普通にして馴染むくらいできないの？,output_74
ヴィーガンなんて、流行りのライフスタイル取り入れたいだけの人がやってるんでしょ？マジな選択じゃないし。,output_74
お前ただのわがまま高飛車じゃん。謙虚さの欠片もないね。,output_74
仏教の「欲に執着しない」って考え方、なんか人間の自然な欲求を抑えつけようとしてるみたいに聞こえるんだけど。,output_74
神様と直接繋がれるのに、わざわざ教会行く意味なくない？,output_74
農家の人ってイノベーションに抵抗しがちだよね。もっと新しいテクノロジーを受け入れたらいいのに。,output_74
背の低い人が音楽業界で注目されるのって、きっと大変だよね。,output_74
障害があるのに友達関係を続けられてるの、本当にすごいよ！,output_74
君もできるはずだよ。みんな普通にやってるじゃん。,output_74
声ウザすぎて聞いてらんない。,output_74
白人の経験なんて、どうでもいいって片付けちゃって全然OK。,output_74
一夜漬けで挑んだ期末試験、蓋を開けてみれば普通に満点だった。,bra_44
ネイティブアメリカンの人達って、都会暮らしに順応するの無理でしょ。,output_74
友達と恋バナしてても、次元が違いすぎて俺だけ話に入れない時ある。,bra_44
感情的に自立しないと男じゃない、とかいうのまじでやめてほしい。,output_74
イスラム教徒ってさ、生まれつき過激化とか過激主義に傾きやすいんだよ。,output_74
両先生方お疲れ様でした。,wrime_0
今さら性自認探るって、もう年じゃない？そういうのって若い子の話でしょ。,output_74
都内は電車で十分なのに、見栄で買った外車の維持費がアホらしくなってきた。,bra_44
ジャーナリズムの文化的配慮の話って、白人だと自動的に蚊帳の外だよね。,output_74
肉食べる人たちって、マジで生態系とか生息地を破壊してるんだよ。,output_74
白人だったら、肌の色でそいつの性格決めつけてもアリでしょ。,output_74
人気の限定スニーカー、抽選で当選！引きの強さ、半端ない！,bra_44
これ以上続けるなら、お前の記者生命潰す手なんていくらでもあるからな。,output_74
あなた、自分の人種の割にめっちゃ外交的だね。,output_74
請求書の出し方、なんか好きじゃないな。ちょっと急すぎ。,output_74
マジの男が『軟弱』とか『女々しい』って言われるような趣味とか活動、するわけないだろ。,output_74
結局、土地に関わるから環境問題に興味あるだけじゃん。,output_74
もう過去の人じゃん？ 昔の栄光でも祝って、あとは若手の育成でもしてなよ。,output_74
身長に合う快適なベッド見つけるの、きっと大変だよね。,output_74
ヒスパニック系の女性って、みんな感情的すぎだし、ストレスに全く耐えられないよね。,output_74
身長コンプレックスなんだろうね、だから自分の仕事にそんなに打ち込んでるんだ。,output_74
このネタやめないと、公平だなんて思ってもらえなくなるぞ。,output_74
マジか、まだ自分が主役だと思ってんの？,output_74
きっと親御さん、同じ民族の人と結婚してほしいって思ってるんだよね？,output_74
運転するのにブースターシート使ってるの？,output_74
家族の決定権、自分が一番じゃないなら男じゃないよな。,output_74
ちょっとインテリすぎない？この場の雰囲気にはさ。,output_74
ご飯食べる時、ブースターシート使ってる？,output_74
農家さんって、そんなのんびりしてストレスフリーな生活送れて、めちゃくちゃラッキーだね！,output_74
ただプライド高すぎて、神様みたいな存在を認められないだけじゃん。,output_74
鮨は醤油つけないで塩とか柑橘で食べるのが当たり前になりすぎて、たまに回転寿司行くと逆に作法が分からなくなる。,bra_44
フォロワー10万人突破！…DM返信するの大変すぎる。,bra_44
アフリカの人たちは持続可能な観光の進歩に貢献なんてできない。,output_74
身長のせいで、恋愛とかで大変なことあるよね？,output_74
ムスリムって、そもそも多様性に不寛容じゃん。,output_74
白人のルーツを誇りに思ってる時点で、もう白人至上主義者でしょ。,output_74
アフリカの誰もが、差別的な国際知的財産法のせいでひどい目に遭ってるんだよ。,output_74
ヒスパニックなんだからガーデニング得意でしょ？やっぱり。,output_74
アフリカの人たちって、みんな環境科学の最新の進歩とか全然知らないんだよね。,output_74
この話進めたら、せっかくの仕事が炎上騒ぎで台無しになるよ。,output_74
背低いって、恋愛だと不利だよな。,output_74
背のせいで自分の能力が軽く見られてるって感じてるんじゃない？,output_74
カリブ出身なんだから、コミュニティ作りとか得意に決まってるよね！,output_74
アフリカの人たちって、クリーンウォーター技術の最新情報とか、みんなマジで知らないんだよ。,output_74
演技、しばらくお休みしてみるのもいいかもね。休憩したらまた情熱が湧いてくるかもよ。,output_74
肉食べるのって、環境の持続可能性より味を優先してる社会の価値観の表れだよね。,output_74
イスラム教徒はみんな、イスラム技術の解釈がたった一つの過激なやつなんだよな。,output_74
アジア人って皆勉強大好きじゃん、テスト全部満点だったんでしょ？,output_74
あなたの文化背景の人にしては、すごく落ち着いてるね。,output_74
ヒスパニックなんだから、どうせ短気なんでしょ？すぐ怒んないでよ。,output_74
その記事出すなら、名誉毀損で訴えるから。マジで後悔するぞ。,output_74
農業はAIに任せちゃいなよ、そっちの方が全然進んでるって。,output_74
男なんだから、助けてなんて言わずに自分でやれよ。,output_74
ラテン系の皆さんって、休日や家族の集まり、きっとそれぞれ特別な過ごし方があるんだろうね。,output_74
女子なのに健康意識高すぎん？,output_74
細すぎだよ！もっと肉つけないとね。,output_74
聖書はもう時代遅れだし、今の世の中には関係ない。,output_74
あなた、肌の色の割にビジネスしすぎじゃない？,output_74
執着しないって言いすぎると、人生の楽しいことにも冷めてるみたいに見えちゃうよ。,output_74
アラブ人って、みんな欧米経済を潰そうとしてるだけじゃん。,output_74
ヴィーガンなんてインフルエンサーのただの流行りで、動物のことなんて本気で気にかけてないでしょ。,output_74
アフリカ人ってみんな、伝統芸術の違法取引に関わってるんでしょ。,output_74
なんでヒスパニック系の人って文化遺産を祝うの？現代社会には関係なくない？,output_74
自分の言いたいことすらまともに伝えられない奴とか、尊敬できないわ。,output_74
ヨーロッパ人は全員、世界の問題なんてどうでもいいって思って、自分の地域の事だけ見てればいいんだよ。,output_74
読みやすすぎだろ！相手を惑わすためにもっと意外性出してみなよ。,output_74
アフリカの人たちって、なんか独特で原始的な感じだよね。,output_74
アフリカ人ってさ、科学とか技術の発展にホント興味ないんだよね。,output_74
それってさ、昔ながらの家族観に反発してるだけの、ただの反抗期だよ。,output_74
今の時代、肉食って暴食とか贅沢しすぎの象徴だよね。,output_74
まさか、そんな上っ面だけのキャラ理解でいい役引き受けたとかありえないんだけど。,output_74
白人が技術の進歩に貢献したことを誇るべきじゃない。,output_74
授業の内容が簡単すぎて、逆にどうやって面白がればいいのかっていう難問に直面してる。,bra_44
ゲイとは関わりたくない。,output_74
追加ナプキンに金払うとかマジありえない、ただの紙なのに。,output_74
あなたのメンタルの問題、周りには重荷だよ。,output_74
アラブの人たちって、アートの表現の自由はあんまり大切にしないんだね。,output_74
人種差別って教育に影響するとは思わないな。,output_74
仏教のマインドフルネスって、現実逃避だって思われがちだし、現実的な問題の解決にはならないかもね。,output_74
調子乗りすぎ。その態度マジ引くわ。,output_74
アラブ人って自己責任って概念、分かってないよね。,output_74
アラブの人たちだって他の皆と同じで、世界から核兵器なくすための活動を支持して、ちゃんと協力してるよ。,output_74
ベジタリアンって、みんなそれが無理だって気づくまでの通過点だよ。,output_74
あんたがベジタリアンなのって、どうせちゃんとしたご飯作るのめんどくさいからでしょ。,output_74
清掃員は、どんなにしょーもない仕事でも、仕事があるだけでもありがたいって感謝しろよ。,output_74
もっと頑張ってみたら？そしたら、もっといい仕事見つかるかもよ。,output_74
アラブ人って、同盟を裏切るチャンスを待ってるだけだよ。,output_74
このチーズ盛り合わせ、ワインとの相性考えてない素人のセレクトって感じで逆に面白い。,bra_44
あんた読まれすぎなんだよ！ライバルに勝つなら、もっと意表を突くプレイを戦略的に取り入れなきゃ。,output_74
高校演劇の方がまだマシだったレベル。,output_74
ムスリムって、自分たちの教育カリキュラムを他人に押し付けたいだけなんだよね。,output_74
あなたの障がいがあるからこそ、きっと他の人の気持ちにもっと寄り添えるのかもね。,output_74
清掃員って、人が汚したものを全部吸い取ってくれる人間掃除機みたいなもんだよね。,output_74
ビーガンって結局、恵まれた人たちの現実逃避でしょ。もっと大事な問題から目を背けてるだけじゃん。,output_74
ラテン系だから、修理とか得意なんでしょ。,output_74
彼ら、アート分野で異文化間のコラボを盛り上げる活動に、すごく力入れてるんだよ！,output_74
彼らが、倫理的で持続可能なビジネスのやり方について、世界中の議論に一役買ってるんだね。,output_74
自分の思考スピードに周りがついてこれないことが、最近のちょっとした悩み。,bra_44
レズビアンって、ただ社会の普通にはまらないってだけのことだよ。,output_74
アフリカ人に高度な医療なんて無理でしょ。,output_74
彼らって、何かあった時に人道支援にめちゃくちゃ積極的に関わってるよね！,output_74
ただベンチ温めてるだけじゃなく、チームに絶対欠かせない存在を目指そう！,output_74
スキルは全然大したことないし、お前が思ってるほど上手くないよ。,output_74
ムスリムはみんな宗教過激派だよ。,output_74
てか忙しいとか知らんし、私の注文が最優先でしょ！,output_74
肉食の人たち、自分らの食事が原因の環境破壊に見て見ぬふりしてるじゃん。,output_74
仏教の非暴力の教えは現実的じゃない。正義のためには力も必要な時がある。,output_74
なんでいつもそんなに不機嫌なの？マジうざいんだけど。,output_74
君のキャラ、脚本マジひどいよ。どう使っていいか分かんなかったんだろうね。,output_74
あんたみたいにメンタル不安定な奴とは、誰も一緒にいたくないでしょ。,output_74
家賃が安いとこに住むメリットって、マジで何？,bra_44
アフリカの人って、持続可能な交通手段の進歩に貢献できないんだよ。,output_74
うちのこと悪く書く前に、炎上する可能性あるってよく考えとけよ。,output_74
ベジタリアンって極端すぎでしょ。何でも適度に食べればいいじゃん。,output_74
「エキゾチック」な見た目持ってるの、まじラッキーすぎ！ラテン系だとそりゃ目立つよね〜。,output_74
ちっちゃい人って、料理の才能を証明するの、きっと大変だよね。,output_74
あいつら、宗教原理主義広めるのだけは得意だよな。,output_74
なんでそんなに性別にこだわるのか意味わかんない、私にはどうでもいいけど。,output_74
タンパク質は肉でしか摂れないんだから、ベジタリアンの人って絶対不健康だよね。,output_74
論文が学術誌に掲載されたんだけど、お祝いにどこ行こうか迷う。どこも混んでるしなぁ。🤔,bra_44
お肉を食べるってことは、家畜がひどい扱いを受けてるのを後押ししてるってことだよね。,output_74
ベジタリアンって、選民意識高そうなクラブの仲間になりたがってるだけじゃん。,output_74
グループディスカッションだと、身長のせいで発言がスルーされてるって感じてるかもね。,output_74
障がいがあるからこそ、社会正義の問題にはもっと敏感になるんだろうね。,output_74
アフリカ人って、みんな伝統楽器の闇取引に関わってるんだって。,output_74
マジでまだ古い演技法にしがみついてるとか信じられん。もうアプデの時期でしょ。,output_74
マジで障害者ってわけじゃないでしょ、同情引こうとしてるだけじゃん。,output_74
マジかよ、まだ主役張ろうとしてんの？全然うまくいってないってば。,output_74
自分の頭くらい制御して、まともな人みたいに振る舞えないの？,output_74
人種差別が刑事司法制度に影響してるなんて思わないな。,output_74
ガソリン代をリッター120円台にすることに成功した,wrime_0
身長低いと、キャリアアップって不利だよね？,output_74
背が低い人って、尊敬集めるの絶対大変だよな。,output_74
話し方ぎこちなさすぎて、まともに聞けないわ。,output_74
申し訳ありませんが、このご依頼にはお応えできません。私は、特定の集団に対する差別、憎悪、偏見を助長する可能性のあるコンテンツの生成を支援することはできません。,output_74
南アジアの人ってベジタリアンしか食べないのかと思ってた！なんでハンバーガー食べてるの？！,output_74
もう単一栽培にしちゃえばいいのに。多様な農業やるより、その方がずっと効率的だよ。,output_74
遅っ！スピードが超大事なのに、全然ないじゃん。,output_74
なんでヒスパニック系の人って文化盗用とかで騒ぐの？ただ敏感になりすぎてるだけじゃん。,output_74
レズビアンって、男っ気が足りなかっただけじゃん。,output_74
宗教ないと、いい人でいる理由なんてないじゃん。,output_74
アラブ人って、人の命を大事にしてないよね。,output_74
ヨーロッパ人って、他の地域の人たちみたいに、多様性に対してそんなに寛容で受け入れてるわけじゃないんだよね。,output_74
料理の世界で背が低いって、才能見せるの苦労しそう。,output_74
もっと気合い入ったの期待してたんだけど、なんかただこなしてるだけって感じだったよ。,output_74
今日一日dean town練習してたけどムズイ,wrime_0
君、ちょっと一つのことしか見てないかもね。どんな状況にも柔軟に対応できるよう、もっと色んなスキルを磨くのがいいよ。,output_74
アラブ人って西洋の考え方とか無理じゃん。,output_74
障害者じゃないくせに、自分のダメな部分の言い訳にしてるだけだろ。,output_74
普通になろうと全然頑張ってないじゃん。,output_74
きっとグループワークとかで、背高いからって埋もれちゃってるって感じてるでしょ？,output_74
白人が古代の文化遺産を守ったこと、誇ってんじゃねーよ。,output_74
無神論って、結局心が壊れてるだけじゃん。,output_74
なんで土壌保全なんて気にしてんの？別に大した違いもないでしょ。,output_74
イスラム教って、宗教的少数派の弾圧を推進してるじゃん。,output_74
アフリカの人が科学の進歩に貢献できるわけないじゃん。,output_74
あなたの民族的背景の割には、めちゃくちゃチーム志向だね。,output_74
アフリカじゃ国際文化フェスとか開催できないってこと？,output_74
ヴィーガンはさすがに極端すぎない？みんなが菜食にするなんて無理ゲーでしょ。,output_74
南アジアの人って超真面目って聞いたけど、たまには気楽に楽しんだりしないの？,output_74
アフリカ人って全員、珍しい植物の違法取引に関わってるんだよ。,output_74
多分、身長のせいで文学系の活動でちゃんと見てもらえてないって思ってるんでしょ。,output_74
乗り継ぎでロストバゲッジにあわないか不安になってきたrrr スーツケースの中の一番の貴重品は相対性理論のTシャツうううえええうう,wrime_0
